HUC_ID,HUC_DIGITS,YEAR,UPLAND,PRCT_IMPERV
30501120303,12,2001,1,0.125790924
30501120304,12,2001,1,0
30501120401,12,2001,1,0.325237702
30501120402,12,2001,1,0.110144319
30501120403,12,2001,1,0.149961386
30501120404,12,2001,1,0
30502010101,12,2001,1,1.561286172
30502010201,12,2001,1,0.657169569
30502010202,12,2001,1,0.122162207
30502010203,12,2001,1,0.332339405
30502010301,12,2001,1,0.063994611
30502010302,12,2001,1,0.059186903
30502010303,12,2001,1,0.146963708
30502010304,12,2001,1,0.150577892
30502010305,12,2001,1,0.352933666
30502010306,12,2001,1,0.048133497
30502010401,12,2001,1,1.253127599
30502010402,12,2001,1,6.326731019
30502010501,12,2001,1,0.085712247
30502010502,12,2001,1,0.241685367
30502010503,12,2001,1,0.217629004
30502010504,12,2001,1,0.344750366
30502010505,12,2001,1,2.059623079
30502010506,12,2001,1,2.230154115
30502010601,12,2001,1,13.1503345
30502010602,12,2001,1,2.427426932
30502010603,12,2001,1,8.578610243
30502010604,12,2001,1,8.564519302
30502010605,12,2001,1,18.83368051
30502010701,12,2001,1,1.063281841
30502010702,12,2001,1,3.124961412
30502010703,12,2001,1,7.768014565
30502010704,12,2001,1,3.812565403
30502010705,12,2001,1,3.676495127
30502010706,12,2001,1,13.34363449
30502010707,12,2001,1,17.90751949
30502010708,12,2001,1,0.115909091
30502020101,12,2001,1,0.089508942
30502020102,12,2001,1,0.109945584
30502020103,12,2001,1,0.084658213
30502020104,12,2001,1,0.464597671
30502020105,12,2001,1,0.144568977
30502020201,12,2001,1,0.702108
30502020202,12,2001,1,5.217054646
30502020203,12,2001,1,2.344078062
30502020204,12,2001,1,2.846087107
30502020205,12,2001,1,1.072556305
30502020206,12,2001,1,0.217049916
30502020207,12,2001,1,0.5238839
30502050309,12,2001,1,0.32951147
30502050310,12,2001,1,0.462945438
30502050311,12,2001,1,0.428644839
30502060301,12,2001,1,0.371090177
30502060302,12,2001,1,0.259691255
30502060303,12,2001,1,0.201590693
30502060304,12,2001,1,0.179599658
30502060305,12,2001,1,0.353946455
30502060306,12,2001,1,0.093012893
30502060307,12,2001,1,0.209219386
30502060308,12,2001,1,0.603898043
30502060309,12,2001,1,0.730093071
30502060401,12,2001,1,0.433848185
30502060402,12,2001,1,0.466105024
30502060403,12,2001,1,0.183685768
30502060404,12,2001,1,0.652071173
30502060405,12,2001,1,0.239606708
30502060406,12,2001,1,0.074384494
30502070203,12,2001,1,0.552870826
30502070507,12,2001,1,0.343995945
30502070508,12,2001,1,0.355275848
30502070604,12,2001,1,0.272786164
30502070605,12,2001,1,0.3096677
30502070606,12,2001,1,0.210302868
30502070701,12,2001,1,0.746636938
30502070702,12,2001,1,0.458096418
30502070703,12,2001,1,0.385511355
30502070704,12,2001,1,0.396958415
30502070705,12,2001,1,0.081826356
30502070706,12,2001,1,0.111428246
30502070801,12,2001,1,0.900603957
30502070802,12,2001,1,3.060112945
30502070803,12,2001,1,1.164398027
30502070804,12,2001,1,1.123428254
30502070901,12,2001,1,0.345172227
30502070902,12,2001,1,1.050035031
30502070903,12,2001,1,0.273852149
30502071001,12,2001,1,0.375989431
30502071002,12,2001,1,0.229742219
30502071003,12,2001,1,0.137891313
30502071101,12,2001,1,0.079687367
30502071102,12,2001,1,1.305634062
30502071103,12,2001,1,0.558407317
30502071104,12,2001,1,0
30502071105,12,2001,1,0
30502080101,12,2001,1,1.068259303
30502080102,12,2001,1,1.770668936
30502080301,12,2001,1,0.48581667
30502080302,12,2001,1,0.258834589
30502080401,12,2001,1,4.654963842
30502080402,12,2001,1,1.388952904
30502080403,12,2001,1,0.470406789
30502080404,12,2001,1,0.409012132
30502080405,12,2001,1,0.459052819
30502080406,12,2001,1,1.520246062
30502080407,12,2001,1,0.31873484
30502080501,12,2001,1,5.805690693
30502080502,12,2001,1,5.934527954
30502080503,12,2001,1,1.969912805
30502080601,12,2001,1,0.830903319
30502080602,12,2001,1,0.569132843
30502080603,12,2001,1,0.414417791
30502080604,12,2001,1,0.191293163
30502080605,12,2001,1,1.016847131
30502080606,12,2001,1,3.33092798
30502080607,12,2001,1,0.509965265
30502080608,12,2001,1,3.038288731
30502080609,12,2001,1,0
30502090101,12,2001,1,0.008506215
30502090102,12,2001,1,0
30502090201,12,2001,1,0.212986111
30502090202,12,2001,1,0.300759387
30502090203,12,2001,1,2.612845674
30502090204,12,2001,1,9.700063952
30502090205,12,2001,1,0
30502090206,12,2001,1,0.009805844
30502090207,12,2001,1,0.449134456
30502100101,12,2001,1,0.932812249
30502100102,12,2001,1,0.457816747
30502100103,12,2001,1,0
30502100104,12,2001,1,0.014740109
30601090105,12,2001,1,0.596831757
30601090107,12,2001,1,0.366435566
30601090202,12,2001,1,0.436489948
30601090203,12,2001,1,1.226505291
30601090301,12,2001,1,0.534936071
30601090302,12,2001,1,0.457412277
30601090303,12,2001,1,0.081787979
30601090304,12,2001,1,0.230585212
30601090305,12,2001,1,1.93039582
30601090306,12,2001,1,0.082843994
30601090307,12,2001,1,7.194114734
30601090308,12,2001,1,0
30601090309,12,2001,1,22.90366972
30601100101,12,2001,1,0.128292837
30601100102,12,2001,1,0.518636959
30601100103,12,2001,1,0.568185211
30601100201,12,2001,1,1.861160597
30601100202,12,2001,1,0.199794709
30601100301,12,2001,1,0.876038076
30601100302,12,2001,1,7.851919472
30601100303,12,2001,1,0.040863592
30601100304,12,2001,1,3.396925329
30601100305,12,2001,1,2.28292011
30601100306,12,2001,1,0
30602020605,12,2001,1,0.695063037
30602030606,12,2001,1,0.23845444
30602040101,12,2001,1,5.519005812
30602040102,12,2001,1,1.848457249
30602040103,12,2001,1,0
30602040201,12,2001,1,2.121799685
30602040202,12,2001,1,16.84777945
30602040203,12,2001,1,3.758284356
30602040301,12,2001,1,2.006779852
30602040302,12,2001,1,24.9513764
30602040303,12,2001,1,8.762467452
30602040304,12,2001,1,0.18957179
30602040305,12,2001,1,0
30602040502,12,2001,1,0.089191455
30402040602,12,2006,1,2.220587476
30402040807,12,2006,1,0.934552474
30402040809,12,2006,1,0.54786363
30402040810,12,2006,1,0.123149218
30402050805,12,2006,1,0.269901592
30402050806,12,2006,1,0.21189319
30402050902,12,2006,1,0.213002997
30402050903,12,2006,1,0.322049208
30402050904,12,2006,1,1.16284963
30402050905,12,2006,1,0.226453583
30402050906,12,2006,1,0.719909461
30402050907,12,2006,1,0.161212231
30402050908,12,2006,1,0.186775851
30402050909,12,2006,1,0.250013329
30402050910,12,2006,1,0.444925638
30402060403,12,2006,1,0.069587834
30402060404,12,2006,1,0.130055663
30402060405,12,2006,1,0.253293522
30402060503,12,2006,1,0.607672035
30402060504,12,2006,1,1.102880417
30402060505,12,2006,1,1.246942218
30402060506,12,2006,1,0.580510133
30402060601,12,2006,1,0.317296131
30402060602,12,2006,1,0.309117563
30402060603,12,2006,1,0.349689315
30402060604,12,2006,1,0.647644803
30402060605,12,2006,1,0.216752528
30402060701,12,2006,1,3.728555917
30402060702,12,2006,1,0.404841131
30402060703,12,2006,1,1.201767852
30402060704,12,2006,1,1.604651163
30402060705,12,2006,1,0.651251761
30402060706,12,2006,1,2.983553154
30402060802,12,2006,1,0.809832589
30402060803,12,2006,1,4.084828412
30402060901,12,2006,1,0.290368577
30402060902,12,2006,1,0.681356998
30402060903,12,2006,1,2.719909052
30402060904,12,2006,1,1.892058135
30402060905,12,2006,1,4.162123022
30402060906,12,2006,1,12.27348964
30402060907,12,2006,1,3.768032889
30402061001,12,2006,1,12.81430154
30402061002,12,2006,1,1.906024312
30402061003,12,2006,1,2.265288886
30402070101,12,2006,1,0.148452272
30402070102,12,2006,1,0.427319243
30402070103,12,2006,1,0.530846288
30402070104,12,2006,1,0.466628198
30402070105,12,2006,1,0.578262774
30402070106,12,2006,1,9.16157581
30402070204,12,2006,1,0.224986948
30402070205,12,2006,1,0.10876354
30402070206,12,2006,1,0.173354235
30402070207,12,2006,1,0.453669928
30402070208,12,2006,1,0.589758388
30402070209,12,2006,1,0
30402070210,12,2006,1,0
30402080103,12,2006,1,0.418741562
30402080106,12,2006,1,3.232494476
30402080107,12,2006,1,7.510012117
30402080108,12,2006,1,6.503153809
30402080109,12,2006,1,0
30402080201,12,2006,1,3.33075232
30402080202,12,2006,1,4.34179007
30402080203,12,2006,1,3.162411469
30402080204,12,2006,1,5.12003589
30402080205,12,2006,1,5.868824532
30402080301,12,2006,1,12.42720891
30402080302,12,2006,1,7.885651987
30402080303,12,2006,1,6.774970072
30402080304,12,2006,1,21.82539433
30402080305,12,2006,1,24.68802714
30402080306,12,2006,1,33.61523427
30402080307,12,2006,1,22.22969441
30402080308,12,2006,1,12.98276789
30402080309,12,2006,1,2.835380835
30402080310,12,2006,1,0.145857643
30402080311,12,2006,1,2.116746411
30402080312,12,2006,1,4.58993576
30402080313,12,2006,1,4.418967587
30402080314,12,2006,1,1.827321566
30402080401,12,2006,1,8.938442373
30402080402,12,2006,1,1.042448691
30402080403,12,2006,1,2.71812749
30402080404,12,2006,1,0.247731755
30501120201,12,2006,1,0.201359059
30501120202,12,2006,1,0.166698928
30501120203,12,2006,1,0.161679549
30501120204,12,2006,1,0.084590833
30501120205,12,2006,1,0.08778985
30501120206,12,2006,1,0.262345654
30501120301,12,2006,1,0.104716913
30501120302,12,2006,1,0.053803525
30501120303,12,2006,1,0.125790924
30501120304,12,2006,1,0
30501120401,12,2006,1,0.325237702
30501120402,12,2006,1,0.110616636
30501120403,12,2006,1,0.149961386
30501120404,12,2006,1,0
30502010101,12,2006,1,1.977352922
30502010201,12,2006,1,0.666932362
30502010202,12,2006,1,0.122162207
30502010203,12,2006,1,0.332339405
30502010301,12,2006,1,0.063994611
30502010302,12,2006,1,0.059186903
30502010303,12,2006,1,0.146963708
30502010304,12,2006,1,0.150577892
30502010305,12,2006,1,0.357402356
30502010306,12,2006,1,0.048133497
30502010401,12,2006,1,1.591734305
30502010402,12,2006,1,8.747952858
30502010501,12,2006,1,0.085712247
30502010502,12,2006,1,0.241685367
30502010503,12,2006,1,0.218935833
30502010504,12,2006,1,0.485355478
30502010505,12,2006,1,2.845068905
30502010506,12,2006,1,3.027046476
30502010601,12,2006,1,15.33816962
30502010602,12,2006,1,3.553607636
30502010603,12,2006,1,12.04974667
30502010604,12,2006,1,10.34024037
30502010605,12,2006,1,20.28787686
30502010701,12,2006,1,1.300449628
30502010702,12,2006,1,3.543288525
30502010703,12,2006,1,9.381467995
30502010704,12,2006,1,4.110540551
30502010705,12,2006,1,4.075018195
30502010706,12,2006,1,15.46470714
30502010707,12,2006,1,19.6930583
30502010708,12,2006,1,0.115909091
30502020101,12,2006,1,0.089508942
30502020102,12,2006,1,0.109945584
30502020103,12,2006,1,0.084658213
30502020104,12,2006,1,0.46611964
30502020105,12,2006,1,0.171684717
30502020201,12,2006,1,0.7507674
30502020202,12,2006,1,5.845383705
30502020203,12,2006,1,2.532520188
30502020204,12,2006,1,2.935068541
30502020205,12,2006,1,1.155297428
30502020206,12,2006,1,0.217049916
30502020207,12,2006,1,0.553559807
30502050309,12,2006,1,0.331856902
30502050310,12,2006,1,0.462945438
30502050311,12,2006,1,0.433135125
30502060301,12,2006,1,0.371090177
30502060302,12,2006,1,0.260536662
30502060303,12,2006,1,0.201590693
30502060304,12,2006,1,0.179599658
30502060305,12,2006,1,0.353946455
30502060306,12,2006,1,0.093012893
30502060307,12,2006,1,0.209219386
30502060308,12,2006,1,0.629139751
30502060309,12,2006,1,0.874870734
30502060401,12,2006,1,0.436554455
30502060402,12,2006,1,0.467583213
30502060403,12,2006,1,0.183685768
30502060404,12,2006,1,0.754039986
30502060405,12,2006,1,0.239606708
30502060406,12,2006,1,0.074384494
30502070203,12,2006,1,0.553438576
30502070507,12,2006,1,0.343995945
30502070508,12,2006,1,0.355275848
30502070604,12,2006,1,0.272786164
30502070605,12,2006,1,0.3096677
30502070606,12,2006,1,0.210302868
30502070701,12,2006,1,0.746636938
30502070702,12,2006,1,0.459129125
30502070703,12,2006,1,0.391982251
30502070704,12,2006,1,0.398607389
30502070705,12,2006,1,0.081826356
30502070706,12,2006,1,0.111862584
30502070801,12,2006,1,0.981784467
30502070802,12,2006,1,3.178685976
30502070803,12,2006,1,1.196453111
30502070804,12,2006,1,1.127207159
30502070901,12,2006,1,0.346669211
30502070902,12,2006,1,1.069404809
30502070903,12,2006,1,0.28991005
30502071001,12,2006,1,0.375989431
30502071002,12,2006,1,0.229742219
30502071003,12,2006,1,0.137891313
30502071101,12,2006,1,0.079687367
30502071102,12,2006,1,1.343219742
30502071103,12,2006,1,0.633857485
30502071104,12,2006,1,0
30502071105,12,2006,1,0
30502080101,12,2006,1,1.074497667
30502080102,12,2006,1,1.797393211
30502080301,12,2006,1,0.48581667
30502080302,12,2006,1,0.258834589
30502080401,12,2006,1,4.708218082
30502080402,12,2006,1,1.392274878
30502080403,12,2006,1,0.470406789
30502080404,12,2006,1,0.409012132
30502080405,12,2006,1,0.459052819
30502080406,12,2006,1,1.834371469
30502080407,12,2006,1,0.320221068
30502080501,12,2006,1,6.840665843
30502080502,12,2006,1,6.449746994
30502080503,12,2006,1,2.004812248
30502080601,12,2006,1,0.835342015
30502080602,12,2006,1,0.570720013
30502080603,12,2006,1,0.548875562
30502080604,12,2006,1,0.192248399
30502080605,12,2006,1,1.289976243
30502080606,12,2006,1,5.238491455
30502080607,12,2006,1,0.544578963
30502080608,12,2006,1,3.496800448
30502080609,12,2006,1,0
30502090101,12,2006,1,0.008506215
30502090102,12,2006,1,0
30502090201,12,2006,1,0.212986111
30502090202,12,2006,1,0.307571617
30502090203,12,2006,1,3.011927863
30502090204,12,2006,1,10.54319822
30502090205,12,2006,1,0
30502090206,12,2006,1,0.009805844
30502090207,12,2006,1,0.449134456
30502100101,12,2006,1,0.941137106
30502100102,12,2006,1,0.492608025
30502100103,12,2006,1,0
30502100104,12,2006,1,0.014740109
30601090105,12,2006,1,0.612001238
30601090107,12,2006,1,0.366435566
30601090202,12,2006,1,0.436661236
30601090203,12,2006,1,1.613565513
30601090301,12,2006,1,0.534936071
30601090302,12,2006,1,0.461875423
30601090303,12,2006,1,0.081787979
30601090304,12,2006,1,0.290349539
30601090305,12,2006,1,2.862411382
30601090306,12,2006,1,0.112126036
30601090307,12,2006,1,8.65875752
30601090308,12,2006,1,0
30601090309,12,2006,1,23.37247706
30601100101,12,2006,1,0.128488037
30601100102,12,2006,1,0.614004289
30601100103,12,2006,1,0.629344531
30601100201,12,2006,1,2.82792995
30601100202,12,2006,1,0.20549229
30601100301,12,2006,1,2.413357345
30601100302,12,2006,1,8.217947673
30601100303,12,2006,1,0.040863592
30601100304,12,2006,1,3.683042726
30601100305,12,2006,1,2.431680441
30601100306,12,2006,1,0
30602020605,12,2006,1,0.695853238
30602030606,12,2006,1,0.259628783
30602040101,12,2006,1,5.844590083
30602040102,12,2006,1,1.95404699
30602040103,12,2006,1,0
30602040201,12,2006,1,3.106440987
30602040202,12,2006,1,18.6029147
30602040203,12,2006,1,5.360603923
30602040301,12,2006,1,2.711839442
30602040302,12,2006,1,25.78413149
30602040303,12,2006,1,9.398732028
30602040304,12,2006,1,0.190060523
30602040305,12,2006,1,0
30602040502,12,2006,1,0.100568632
30402040602,12,2011,1,2.252430595
30402040807,12,2011,1,0.935954485
30402040809,12,2011,1,0.550870925
30402040810,12,2011,1,0.123149218
30402050805,12,2011,1,0.269901592
30402050806,12,2011,1,0.21189319
30402050902,12,2011,1,0.213002997
30402050903,12,2011,1,0.322049208
30402050904,12,2011,1,1.185513347
30402050905,12,2011,1,0.226518547
30402050906,12,2011,1,0.726446356
30402050907,12,2011,1,0.161991436
30402050908,12,2011,1,0.186775851
30402050909,12,2011,1,0.250031102
30402050910,12,2011,1,0.447460706
30402060403,12,2011,1,0.069587834
30402060404,12,2011,1,0.130055663
30402060405,12,2011,1,0.253293522
30402060503,12,2011,1,0.610092728
30402060504,12,2011,1,1.123729012
30402060505,12,2011,1,1.259427857
30402060506,12,2011,1,0.580510133
30402060601,12,2011,1,0.317296131
30402060602,12,2011,1,0.309127744
30402060603,12,2011,1,0.349734342
30402060604,12,2011,1,0.650349071
30402060605,12,2011,1,0.216752528
30402060701,12,2011,1,3.898953863
30402060702,12,2011,1,0.404841131
30402060703,12,2011,1,1.209738912
30402060704,12,2011,1,1.667952021
30402060705,12,2011,1,0.653530086
30402060706,12,2011,1,3.181717188
30402060802,12,2011,1,0.811588408
30402060803,12,2011,1,4.624285714
30402060901,12,2011,1,0.43424805
30402060902,12,2011,1,0.68427965
30402060903,12,2011,1,3.775147689
30402060904,12,2011,1,1.933191806
30402060905,12,2011,1,4.546995928
30402060906,12,2011,1,14.97258711
30402060907,12,2011,1,4.26191811
30402061001,12,2011,1,15.12164129
30402061002,12,2011,1,2.278705917
30402061003,12,2011,1,2.379408592
30402070101,12,2011,1,0.148452272
30402070102,12,2011,1,0.427319243
30402070103,12,2011,1,0.532739822
30402070104,12,2011,1,0.469479917
30402070105,12,2011,1,0.620145985
30402070106,12,2011,1,9.459816033
30402070204,12,2011,1,0.22525986
30402070205,12,2011,1,0.109959136
30402070206,12,2011,1,0.190083689
30402070207,12,2011,1,0.458858108
30402070208,12,2011,1,0.622917705
30402070209,12,2011,1,0
30402070210,12,2011,1,0
30402080103,12,2011,1,0.4980081
30402080106,12,2011,1,3.302377611
30402080107,12,2011,1,7.570531216
30402080108,12,2011,1,6.52498787
30402080109,12,2011,1,0
30402080201,12,2011,1,3.421128481
30402080202,12,2011,1,4.591263792
30402080203,12,2011,1,3.186600411
30402080204,12,2011,1,5.33452641
30402080205,12,2011,1,5.868824532
30402080301,12,2011,1,13.44815641
30402080302,12,2011,1,8.277452102
30402080303,12,2011,1,6.882241191
30402080304,12,2011,1,22.78419524
30402080305,12,2011,1,26.63296171
30402080306,12,2011,1,34.50120065
30402080307,12,2011,1,24.30680512
30402080308,12,2011,1,13.89568557
30402080309,12,2011,1,2.835380835
30402080310,12,2011,1,0.145857643
30402080311,12,2011,1,2.156937799
30402080312,12,2011,1,4.691648822
30402080313,12,2011,1,4.912364946
30402080314,12,2011,1,1.827321566
30402080401,12,2011,1,10.37089222
30402080402,12,2011,1,1.055458899
30402080403,12,2011,1,2.760956175
30402080404,12,2011,1,0.247731755
30501120201,12,2011,1,0.201359059
30501120202,12,2011,1,0.166698928
30501120203,12,2011,1,0.161679549
30501120204,12,2011,1,0.084590833
30501120205,12,2011,1,0.088377781
30501120206,12,2011,1,0.266509491
30501120301,12,2011,1,0.104716913
30501120302,12,2011,1,0.053803525
30501120303,12,2011,1,0.125790924
30501120304,12,2011,1,0
30501120401,12,2011,1,0.325237702
30501120402,12,2011,1,0.110616636
30501120403,12,2011,1,0.149961386
30501120404,12,2011,1,0
30502010101,12,2011,1,2.003944792
30502010201,12,2011,1,0.669910942
30502010202,12,2011,1,0.122162207
30502010203,12,2011,1,0.332903351
30502010301,12,2011,1,0.063994611
30502010302,12,2011,1,0.059186903
30502010303,12,2011,1,0.146963708
30502010304,12,2011,1,0.150577892
30502010305,12,2011,1,0.358551448
30502010306,12,2011,1,0.048133497
30502010401,12,2011,1,1.631990134
30502010402,12,2011,1,9.263522278
30502010501,12,2011,1,0.085712247
30502010502,12,2011,1,0.241685367
30502010503,12,2011,1,0.218935833
30502010504,12,2011,1,1.014681959
30502010505,12,2011,1,3.557568736
30502010506,12,2011,1,3.303901532
30502010601,12,2011,1,15.80300138
30502010602,12,2011,1,3.681840661
30502010603,12,2011,1,13.61320978
30502010604,12,2011,1,11.36335959
30502010605,12,2011,1,20.86565004
30502010701,12,2011,1,1.544272804
30502010702,12,2011,1,3.692651475
30502010703,12,2011,1,10.22503833
30502010704,12,2011,1,4.620739148
30502010705,12,2011,1,4.271066693
30502010706,12,2011,1,16.38822742
30502010707,12,2011,1,20.53376153
30502010708,12,2011,1,0.115909091
30502020101,12,2011,1,0.089508942
30502020102,12,2011,1,0.109945584
30502020103,12,2011,1,0.084658213
30502020104,12,2011,1,0.490396705
30502020105,12,2011,1,0.182653235
30502020201,12,2011,1,0.767477918
30502020202,12,2011,1,6.470654962
30502020203,12,2011,1,2.545356662
30502020204,12,2011,1,2.949644282
30502020205,12,2011,1,1.276012169
30502020206,12,2011,1,0.217049916
30502020207,12,2011,1,0.567746974
30502050309,12,2011,1,0.332781125
30502050310,12,2011,1,0.481597467
30502050311,12,2011,1,0.433135125
30502060301,12,2011,1,0.371090177
30502060302,12,2011,1,0.260536662
30502060303,12,2011,1,0.201590693
30502060304,12,2011,1,0.179599658
30502060305,12,2011,1,0.353946455
30502060306,12,2011,1,0.093012893
30502060307,12,2011,1,0.209219386
30502060308,12,2011,1,0.640173398
30502060309,12,2011,1,0.874870734
30502060401,12,2011,1,0.438481848
30502060402,12,2011,1,0.468399835
30502060403,12,2011,1,0.183685768
30502060404,12,2011,1,0.789986062
30502060405,12,2011,1,0.239606708
30502060406,12,2011,1,0.074384494
30502070203,12,2011,1,0.553438576
30502070507,12,2011,1,0.344770299
30502070508,12,2011,1,0.373855272
30502070604,12,2011,1,0.272786164
30502070605,12,2011,1,0.3096677
30502070606,12,2011,1,0.210302868
30502070701,12,2011,1,0.747932261
30502070702,12,2011,1,0.459129125
30502070703,12,2011,1,0.391982251
30502070704,12,2011,1,0.399985829
30502070705,12,2011,1,0.081826356
30502070706,12,2011,1,0.111862584
30502070801,12,2011,1,1.009189684
30502070802,12,2011,1,3.475748214
30502070803,12,2011,1,1.199577614
30502070804,12,2011,1,1.144336917
30502070901,12,2011,1,0.373497512
30502070902,12,2011,1,1.088270476
30502070903,12,2011,1,0.289975547
30502071001,12,2011,1,0.376696374
30502071002,12,2011,1,0.229742219
30502071003,12,2011,1,0.137891313
30502071101,12,2011,1,0.079687367
30502071102,12,2011,1,1.364205351
30502071103,12,2011,1,0.639588862
30502071104,12,2011,1,0
30502071105,12,2011,1,0
30502080101,12,2011,1,1.074497667
30502080102,12,2011,1,1.811941892
30502080301,12,2011,1,0.48581667
30502080302,12,2011,1,0.258834589
30502080401,12,2011,1,4.793748125
30502080402,12,2011,1,1.392826497
30502080403,12,2011,1,0.470406789
30502080404,12,2011,1,0.409425613
30502080405,12,2011,1,0.470352971
30502080406,12,2011,1,1.867910498
30502080407,12,2011,1,0.320221068
30502080501,12,2011,1,7.207273779
30502080502,12,2011,1,6.723844452
30502080503,12,2011,1,2.07573967
30502080601,12,2011,1,0.837215968
30502080602,12,2011,1,0.574010085
30502080603,12,2011,1,0.756896552
30502080604,12,2011,1,0.193175262
30502080605,12,2011,1,1.322950932
30502080606,12,2011,1,6.169195858
30502080607,12,2011,1,0.548295282
30502080608,12,2011,1,3.917356247
30502080609,12,2011,1,0
30502090101,12,2011,1,0.008506215
30502090102,12,2011,1,0
30502090201,12,2011,1,0.212986111
30502090202,12,2011,1,0.307571617
30502090203,12,2011,1,3.087872573
30502090204,12,2011,1,11.03212839
30502090205,12,2011,1,0
30502090206,12,2011,1,0.009805844
30502090207,12,2011,1,0.449134456
30502100101,12,2011,1,0.947213448
30502100102,12,2011,1,0.497030429
30502100103,12,2011,1,0
30502100104,12,2011,1,0.014740109
30601090105,12,2011,1,0.613292134
30601090107,12,2011,1,0.366888775
30601090202,12,2011,1,0.437250786
30601090203,12,2011,1,1.693034032
30601090301,12,2011,1,0.534936071
30601090302,12,2011,1,0.462641821
30601090303,12,2011,1,0.082423328
30601090304,12,2011,1,0.298320206
30601090305,12,2011,1,3.10240194
30601090306,12,2011,1,0.136666928
30601090307,12,2011,1,9.88144894
30601090308,12,2011,1,0
30601090309,12,2011,1,23.45642202
30601100101,12,2011,1,0.128488037
30601100102,12,2011,1,0.6190431
30601100103,12,2011,1,0.695151
30601100201,12,2011,1,3.607772897
30601100202,12,2011,1,0.425645069
30601100301,12,2011,1,2.992477489
30601100302,12,2011,1,8.339408265
30601100303,12,2011,1,0.040863592
30601100304,12,2011,1,3.740769333
30601100305,12,2011,1,2.431680441
30601100306,12,2011,1,0
30602020605,12,2011,1,0.703764233
30602030606,12,2011,1,0.262799671
30602040101,12,2011,1,6.04912823
30602040102,12,2011,1,2.01681587
30602040103,12,2011,1,0
30602040201,12,2011,1,3.578726819
30602040202,12,2011,1,20.06157374
30602040203,12,2011,1,5.886717342
30602040301,12,2011,1,3.166050146
30602040302,12,2011,1,26.09861473
30602040303,12,2011,1,9.708026718
30602040304,12,2011,1,0.190571989
30602040305,12,2011,1,0
30602040502,12,2011,1,0.101035319
30402040602,12,2001,2,2.056116853
30402040807,12,2001,2,0.842365562
30402040809,12,2001,2,0.563538197
30402040810,12,2001,2,0.125583121
30402050805,12,2001,2,0.27374533
30402050806,12,2001,2,0.212730426
30402050902,12,2001,2,0.213417812
30402050903,12,2001,2,0.327183282
30402050904,12,2001,2,1.078871519
30402050905,12,2001,2,0.23431879
30402050906,12,2001,2,0.720993731
30402050907,12,2001,2,0.160288077
30402050908,12,2001,2,0.18547992
30402050909,12,2001,2,0.254492336
30402050910,12,2001,2,0.566828054
30402060403,12,2001,2,0.071686651
30402060404,12,2001,2,0.133754791
30402060405,12,2001,2,0.256229413
30402060503,12,2001,2,0.61792
30402060504,12,2001,2,1.098268061
30402060505,12,2001,2,1.195598498
30402060506,12,2001,2,0.610798206
30402060601,12,2001,2,0.338000133
30402060602,12,2001,2,0.312796209
30402060603,12,2001,2,0.367003857
30402060604,12,2001,2,0.65931344
30402060605,12,2001,2,0.24099723
30402060701,12,2001,2,2.912080089
30402060702,12,2001,2,0.431977202
30402060703,12,2001,2,1.154541194
30402060704,12,2001,2,1.03239023
30402060705,12,2001,2,0.619242621
30402060706,12,2001,2,2.334919404
30402060802,12,2001,2,0.817030853
30402060803,12,2001,2,3.606858407
30402060901,12,2001,2,0.222477556
30402060902,12,2001,2,0.722729047
30402060903,12,2001,2,2.144168884
30402060904,12,2001,2,1.667044821
30402060905,12,2001,2,3.65709371
30402060906,12,2001,2,8.419737943
30402060907,12,2001,2,2.882307373
30402061001,12,2001,2,7.696639197
30402061002,12,2001,2,0.971344745
30402061003,12,2001,2,2.744080018
30402070101,12,2001,2,0.150889398
30402070102,12,2001,2,0.330825961
30402070103,12,2001,2,0.541334957
30402070104,12,2001,2,0.482978931
30402070105,12,2001,2,0.578659173
30402070106,12,2001,2,9.354095938
30402070204,12,2001,2,0.227169967
30402070205,12,2001,2,0.111568577
30402070206,12,2001,2,0.175590524
30402070207,12,2001,2,0.521872187
30402070208,12,2001,2,0.966067723
30402070209,12,2001,2,0
30402070210,12,2001,2,0
30402080103,12,2001,2,0.396959075
30402080106,12,2001,2,3.361104294
30402080107,12,2001,2,8.148120029
30402080108,12,2001,2,6.538461538
30402080201,12,2001,2,2.760710294
30402080202,12,2001,2,3.579500828
30402080203,12,2001,2,3.158819707
30402080204,12,2001,2,4.893554372
30402080205,12,2001,2,6.872615804
30402080301,12,2001,2,10.26431709
30402080302,12,2001,2,6.980637813
30402080303,12,2001,2,9.529997999
30402080304,12,2001,2,22.11021591
30402080305,12,2001,2,21.63397082
30402080306,12,2001,2,32.2858507
30402080307,12,2001,2,21.03402011
30402080308,12,2001,2,13.87662441
30402080309,12,2001,2,4.39628483
30402080310,12,2001,2,2.666666667
30402080311,12,2001,2,5.402173913
30402080312,12,2001,2,13.24175824
30402080313,12,2001,2,14.92307692
30402080314,12,2001,2,4.040196078
30402080401,12,2001,2,9.18448439
30402080402,12,2001,2,1.58184302
30402080403,12,2001,2,10.82750583
30402080404,12,2001,2,1.079326923
30501120201,12,2001,2,0.20229522
30501120202,12,2001,2,0.168724927
30501120203,12,2001,2,0.163731347
30501120204,12,2001,2,0.083672037
30501120205,12,2001,2,0.088323971
30501120206,12,2001,2,0.264978311
30501120301,12,2001,2,0.104448084
30501120302,12,2001,2,0.053483295
