HUC_ID,HUC_DIGITS,UPLAND,GROUP_A,GROUP_B,GROUP_C,GROUP_D,GROUP_A_D,GROUP_B_D,GROUP_C_D,A_prct,B_prct,C_prct,D_prct,AD_prct,BD_prct,CD_prct
30402050903,12,2,12137400,18000,4905000,0,2197800,38821500,47081700,11.54168735,0.017116547,4.664258939,0,2.089930336,36.91611181,44.77089502
30402050904,12,2,3789000,70200,555300,0,2697300,62919900,77321700,2.571369239,0.04764057,0.376849126,0,1.830497294,42.69999878,52.47364499
30402050905,12,2,4212900,0,102600,0,1778400,14741100,45702000,6.331665089,0,0.154199919,0,2.672798593,22.15474097,68.68659543
30402050906,12,2,26349300,0,0,0,31662000,14157000,24177600,27.34864691,0,0,0,32.86284108,14.69393093,25.09458109
30402050907,12,2,5450400,0,0,0,17895600,63234900,27693900,4.769555493,0,0,0,15.66014554,55.33582207,24.23447689
30402050908,12,2,3995100,0,0,0,5076900,18501300,47522700,5.319990412,0,0,0,6.7605465,24.63686481,63.28259827
30402050909,12,2,9017100,0,0,0,12653100,25787700,48029400,9.443245332,0,0,0,13.25108156,27.00641865,50.29925446
30402050910,12,2,6747300,0,0,0,3493800,19764000,2394900,20.825,0,0,0,10.78333333,61,7.391666667
30402060403,12,2,1066500,5967000,284400,0,48780900,62604900,0,0.898455566,5.026802029,0.239588151,0,41.09467523,52.74047902,0
30402060404,12,2,955800,3736800,0,0,20908800,10554300,0,2.643566575,10.33529983,0,0,57.82988574,29.19124785,0
30402060405,12,2,1459800,3681900,3834900,0,46940400,50815800,7440300,1.278584886,3.224840177,3.358847224,0,41.11336208,44.50768176,6.516683877
30402060503,12,2,9419400,9042300,333000,34200,15926400,9854100,338400,20.95630932,20.11733611,0.740859397,0.076088262,35.4331024,21.92343118,0.752873333
30402060504,12,2,9324900,7368300,1350900,593100,28262700,8717400,4375800,15.54328748,12.28191242,2.251758952,0.988613691,47.10991764,14.53067103,7.293838791
30402060505,12,2,23409900,10741500,921600,70200,38852100,35262900,11860200,19.328112,8.868594697,0.760908334,0.057959815,32.07778504,29.11440376,9.792236357
30402060506,12,2,3703500,1245600,2223900,1581300,16377300,8400600,16548300,7.395093899,2.487195615,4.440650553,3.157516399,32.70194986,16.77419355,33.04340013
30402060601,12,2,1989000,565200,1607400,0,13454100,30548700,5915700,3.677877815,1.045116411,2.972257818,0,24.87809749,56.48787632,10.93877415
30402060602,12,2,3391200,4617900,1706400,630000,28585800,40234500,4401000,4.058070909,5.525998363,2.041959247,0.753887908,34.20712532,48.14651273,5.266445526
30402060603,12,2,8649900,5101200,825300,0,39690900,19870200,0,11.66737481,6.880728376,1.113201821,0,53.53687405,26.80182094,0
30402060604,12,2,3331800,1004400,756000,165600,12306600,12545100,585000,10.85471339,3.272247471,2.462981967,0.539510336,40.09382788,40.87084005,1.905878903
30402060605,12,2,4342500,106200,4134600,279900,2526300,12567600,5245200,14.87040404,0.363669985,14.15847382,0.958486147,8.651030912,43.03633618,17.96159892
30402060701,12,2,5944500,2475900,705600,0,36706500,53452800,1976400,5.87043275,2.445050794,0.696808369,0,36.24914454,52.78678908,1.951774462
30402060702,12,2,4248900,1081800,4808700,2853900,15128100,39268800,13369500,5.261163674,1.339529493,5.954331183,3.53381699,18.73223898,48.62425195,16.55466774
30402060703,12,2,7110900,2228400,1256400,1441800,18159300,51562800,56330100,5.149478926,1.613733682,0.909843384,1.044103941,13.15036531,37.34007678,40.79239798
30402060704,12,2,468900,66600,303300,272700,13260600,19485900,16975800,0.922417761,0.131015191,0.59665026,0.536454092,26.08618675,38.33256613,33.39470982
30402060705,12,2,16350300,2681100,2309400,0,18971100,55699200,37872900,12.21228825,2.00255445,1.724926055,0,14.16980371,41.60258134,28.2878462
30402060706,12,2,8397900,909000,908100,0,22208400,56022300,11770200,8.379807995,0.907041697,0.906143636,0,22.16055536,55.90160843,11.74484288
30402060802,12,2,31535100,3663900,2184300,0,41361300,27112500,46682100,20.67344001,2.40193996,1.431959785,0,27.115194,17.7741197,30.60334655
30402060803,12,2,11785500,926100,0,81900,7804800,15232500,73467000,10.78292518,0.847318061,0,0.07493289,7.140857364,13.93669406,67.21727244
30402060901,12,2,7170300,36900,0,0,17913600,2182500,2049300,24.42815969,0.125712884,0,0,61.02900595,7.435457166,6.981664316
30402060902,12,2,10855800,576900,0,0,14539500,23802300,37445400,12.4464715,0.661431623,0,0,16.66993427,27.28998772,42.93217488
30402060903,12,2,11482200,139500,0,0,26710200,1219500,2254500,27.46550128,0.333684958,0,0,63.89098189,2.917052378,5.392779488
30402060904,12,2,7919100,130500,0,0,5578200,13840200,18915300,17.07317073,0.281351262,0,0,12.02631119,29.83875662,40.78041019
30402060905,12,2,14742000,646200,0,0,21423600,33967800,19494000,16.33035572,0.715823895,0,0,23.73185516,37.62761206,21.59435317
30402060906,12,2,4032000,2623500,0,0,34495200,41773500,43453800,3.190428714,2.075915112,0,0,27.29525709,33.0544082,34.38399088
30402060907,12,2,8293500,169200,0,0,48682800,18688500,6281100,10.09984765,0.206052236,0,0,59.28605092,22.75890792,7.649141266
30402061001,12,2,5373000,29700,0,0,4315500,23502600,7246800,13.2772885,0.073392047,0,0,10.66408683,58.07757317,17.90765946
30402061002,12,2,12019500,63000,0,0,27335700,12716100,15802200,17.69225674,0.092733656,0,0,40.23713321,18.71762602,23.26025038
30402061003,12,2,32810400,0,0,0,18701100,4442400,7843500,51.4290551,0,0,0,29.31326355,6.963293175,12.29438817
30402070101,12,2,2395800,0,0,0,1017000,2654100,75696300,2.930169074,0,0,0,1.243835858,3.246081367,92.5799137
30402070102,12,2,570600,0,0,0,0,3447900,57121200,0.933272489,0,0,0,0,5.639379977,93.42734753
30402070103,12,2,3366900,0,0,0,1500300,20499300,30811500,5.993271387,0,0,0,2.670618392,36.48990708,54.84620314
30402070104,12,2,11034000,0,0,0,5331600,21809700,63513900,10.85070981,0,0,0,5.243034659,21.44741034,62.45884519
30402070105,12,2,6890400,0,0,0,9876600,13950000,24881400,12.39316239,0,0,0,17.76418026,25.09065009,44.75200725
30402070106,12,2,7944300,0,0,37800,3096900,25019100,2304900,20.6866651,0,0,0.09842981,8.064213733,65.1488165,6.001874854
30402070204,12,2,27731700,4158900,0,0,13563900,42147000,60006600,18.78738362,2.817528306,0,0,9.189129865,28.5533111,40.65264711
30402070205,12,2,8390700,0,0,0,10666800,6718500,22860000,17.25203553,0,0,0,21.93190229,13.8138416,47.00222058
30402070206,12,2,9675900,0,0,0,12430800,19993500,60642900,9.417566727,0,0,0,12.09891467,19.45970094,59.02381766
30402070207,12,2,15651000,0,0,0,6046200,56582100,41112000,13.10899538,0,0,0,5.064188094,47.39214666,34.43466986
30402070208,12,2,35353800,0,0,2134800,30081600,5473800,1847700,47.20656628,0,0,2.850516145,40.16680086,7.30895413,2.467162583
30402070209,12,2,5400,0,0,0,0,0,0,100,0,0,0,0,0,0
30402070210,12,2,7200,0,0,0,0,0,0,100,0,0,0,0,0,0
30402080103,12,2,23725800,9264600,267300,0,31870800,13762800,0,30.07403858,11.74350023,0.33882063,0,40.39837092,17.44526963,0
30402080106,12,2,29730600,2413800,1540800,225900,13857300,10548000,0,50.98154207,4.139144392,2.642138404,0.387369591,23.76226928,18.08753627,0
30402080107,12,2,15351300,0,0,126900,7460100,1538100,0,62.71878217,0,0,0.518458597,30.47874687,6.284012355,0
30402080108,12,2,1530900,0,0,0,0,0,0,100,0,0,0,0,0,0
30402080201,12,2,6362100,1940400,96300,0,17577900,9789300,0,17.7881228,5.425264217,0.269250126,0,49.14695521,27.37040765,0
30402080202,12,2,14772600,2821500,1534500,0,19754100,9092700,0,30.79203092,5.881139084,3.198514239,0,41.17547743,18.95283833,0
30402080203,12,2,9684900,1271700,808200,171000,11322000,7137000,0,31.86367405,4.183939358,2.659007462,0.562596234,37.24979273,23.48099017,0
30402080204,12,2,34696800,4672800,535500,545400,31127400,10632600,0,42.20482785,5.683945481,0.651376649,0.663418906,37.86304669,12.93338442,0
30402080205,12,2,1197000,0,0,2700,0,0,0,99.77494374,0,0,0.225056264,0,0,0
30402080301,12,2,20437200,11115900,0,558900,54680400,27117000,12876300,16.11948351,8.76747141,0,0.440822585,43.12820768,21.38805875,10.15595607
30402080302,12,2,9741600,1633500,0,279000,9492300,2187900,0,41.74798473,7.000424268,0,1.195664751,40.67960042,9.376325838,0
30402080303,12,2,13612500,105300,0,688500,4330800,2080800,961200,62.50258275,0.483491053,0,3.161287657,19.88511922,9.554113806,4.413405513
30402080304,12,2,13957200,563400,0,387900,2601000,14400,150300,78.96934515,3.187697322,0,2.194724514,14.71636623,0.081474692,0.850392097
30402080305,12,2,12413700,698400,0,51300,3302100,608400,347400,71.25587643,4.008885674,0,0.294467118,18.95438343,3.492276696,1.994110658
30402080306,12,2,7533900,122400,0,110700,832500,1927800,5198400,47.90820122,0.77834373,0,0.703943227,5.293881989,12.25891375,33.05671608
30402080307,12,2,8616600,261000,0,0,5040900,5297400,5563800,34.77281807,1.053281517,0,0,20.34286129,21.37798278,22.45305633
30402080308,12,2,19693800,21600,0,298800,5697900,1283400,1800,72.94729473,0.080008001,0,1.106777344,21.10544388,4.753808714,0.006667333
30402080309,12,2,1110600,0,0,0,0,0,0,100,0,0,0,0,0,0
30402080311,12,2,18000,0,0,0,0,0,0,100,0,0,0,0,0,0
30402080312,12,2,19800,0,0,0,0,0,0,100,0,0,0,0,0,0
30402080313,12,2,900,0,0,0,0,0,0,100,0,0,0,0,0,0
30402080314,12,2,43200,0,0,0,0,0,0,100,0,0,0,0,0,0
30402080401,12,2,8983800,0,0,413100,6143400,129600,0,57.33157199,0,0,2.636264431,39.20510022,0.827063351,0
30402080402,12,2,6242400,0,0,855000,27070200,1536300,0,17.48380429,0,0,2.394696378,75.81860805,4.302891281,0
30402080403,12,2,6300,0,0,0,0,0,0,100,0,0,0,0,0,0
30402080404,12,2,28800,0,0,0,0,0,0,100,0,0,0,0,0,0
30501120201,12,2,791100,2564100,9305100,0,72000,3203100,46176300,1.273673076,4.128207729,14.98123542,0,0.115920189,5.156999406,74.34396418
30501120202,12,2,4746600,1855800,5238900,0,5400900,9952200,41445000,6.915270238,2.703694962,7.632496788,0,7.868512837,14.49925262,60.38077256
30501120203,12,2,1512000,0,2581200,0,1036800,18848700,45544500,2.174813587,0,3.712717481,0,1.491300746,27.11138152,65.50978666
30501120204,12,2,2750400,334800,8165700,0,0,13716000,91045800,2.370774924,0.288589094,7.038625944,0,0,11.82284353,78.47916651
30501120205,12,2,8267400,5899500,9018000,0,4392900,23582700,62271900,7.288393792,5.200894982,7.950109493,0,3.872703037,20.79009172,54.89780698
30501120206,12,2,7706700,4125600,3785400,0,2187000,6221700,85850100,7.01396568,3.754761027,3.445140681,0,1.990416513,5.662448294,78.13326781
30501120301,12,2,18035100,375300,514800,0,38322000,4161600,23196600,21.31672446,0.443588707,0.6084718,0,45.29498117,4.918834968,27.41739889
30501120302,12,2,17668800,2556000,7335900,0,30331800,7073100,29492100,18.7055158,2.70597315,7.766333502,0,32.11151658,7.488113727,31.22254724
30501120303,12,2,34851600,1454400,2354400,652500,25769700,2234700,12285000,43.78215202,1.827082886,2.957703483,0.819699933,32.37305957,2.807330944,15.43297116
30501120304,12,2,162900,0,0,10800,0,0,0,93.78238342,0,0,6.21761658,0,0,0
30501120401,12,2,1082700,0,567000,0,1736100,18853200,37818000,1.802787352,0,0.944103102,0,2.890753784,31.39217743,62.97017833
30501120402,12,2,14476500,0,0,0,4961700,6787800,55698300,17.67058126,0,0,0,6.056444791,8.285453766,67.98752019
30501120403,12,2,25605000,0,0,3030300,26125200,15924600,29814300,25.47776405,0,0,3.015241882,25.99537908,15.84546773,29.66614726
30501120404,12,2,26100,0,0,0,0,0,0,100,0,0,0,0,0,0
30502010101,12,2,125100,13205700,20169900,0,2021400,23736600,21724200,0.154477056,16.30677587,24.90636912,0,2.496082506,29.31063224,26.8256632
30502010201,12,2,168300,10062900,22519800,0,142200,31509000,82791000,0.114339521,6.836525057,15.29948394,0,0.096607724,21.40655954,56.24648421
30502010202,12,2,178200,77400,1026900,0,0,1676700,40409100,0.410899205,0.178471372,2.367858551,0,0,3.866187976,93.1765829
30502010203,12,2,7460100,3564000,14378400,0,7152300,24544800,78548400,5.499601911,2.627388535,10.59978769,0,5.272691083,18.09447983,57.90605096
30502010301,12,2,442800,374400,5452200,0,2350800,22818600,34631100,0.670199289,0.56667257,8.252169293,0,3.558049884,34.53705848,52.41585049
30502010302,12,2,3483000,1332900,3228300,0,13376700,21549600,74715300,2.959575412,1.132592037,2.74315168,0,11.36645203,18.31113014,63.4870987
30502010303,12,2,7693200,1971900,2776500,33300,13107600,5645700,15956100,16.30457589,4.179144334,5.884372556,0.070574322,27.77957922,11.96520877,33.81654491
30502010304,12,2,9932400,1575000,21877200,248400,12085200,28523700,14557500,11.18521071,1.773660633,24.63665295,0.27973162,13.60955142,32.12150082,16.39369185
30502010305,12,2,8200800,4036500,13793400,678600,6254100,18171900,23086800,11.04900023,5.438407159,18.58395276,0.914282943,8.42619651,24.48313912,31.10502128
30502010306,12,2,1682100,1924200,9923400,1718100,775800,14793300,30664800,2.735936059,3.129711768,16.14041251,2.794490068,1.261838889,24.06130605,49.87630466
30502010401,12,2,20894400,7610400,3007800,278100,74204100,159300,28443600,15.52359364,5.654182798,2.234659285,0.206615715,55.13028826,0.118352691,21.13230761
30502010402,12,2,14910300,8952300,5616900,2146500,30780900,1706400,18748800,17.99411311,10.80385363,6.778611693,2.590448468,37.14713965,2.059325071,22.62650838
30502010501,12,2,653400,1772100,11385900,0,4923900,20152800,10963800,1.310682241,3.554729108,22.83945045,0,9.877055839,40.42533986,21.9927425
30502010502,12,2,36000,643500,8244000,0,3474000,10107900,55683900,0.046042106,0.823002636,10.54364216,0,4.443063181,12.92747217,71.21677774
30502010503,12,2,900,1510200,16669800,0,900900,26141400,28793700,0.001215939,2.04034484,22.52161331,0,1.217154461,35.31815031,38.90152114
30502010504,12,2,0,2646000,35260200,0,1529100,46600200,44877600,0,2.021188101,26.93405014,0,1.168026729,35.59628486,34.28045016
30502010505,12,2,38700,243900,15660900,0,103500,21963600,27942300,0.058678239,0.369809364,23.74558207,0,0.156930173,33.3019473,42.36705285
30502010506,12,2,759600,1535400,44295300,0,1043100,23162400,83109600,0.493549934,0.997625814,28.78086149,0,0.677753997,15.04976434,54.00044443
30502010601,12,2,2749500,7467300,11517300,0,2735100,20637000,7994700,5.177878341,14.06247352,21.68946289,0,5.150760157,38.86374807,15.05567702
30502010602,12,2,3491100,1630800,2453400,17100,3425400,5721300,18122400,10.01419904,4.677939848,7.037562928,0.049051246,9.825738996,16.41151413,51.9839938
30502010603,12,2,5307300,2776500,5724000,9000,8626500,4792500,6565500,15.7014671,8.214181111,16.93425992,0.026626195,25.52120776,14.17844876,19.42380914
30502010604,12,2,12259800,10878300,3307500,531000,11475900,8153100,24755400,17.17997225,15.24404086,4.634884601,0.744103922,16.08147307,11.42514819,34.6903771
30502010605,12,2,9324000,22409100,4068000,0,14607000,0,2895300,17.49231756,42.04065782,7.631783338,0,27.40350522,0,5.431736062
30502010701,12,2,0,875700,5139000,357300,1260900,4087800,26536500,0,2.288980898,13.4327656,0.933941846,3.295850193,10.68504752,69.36341395
30502010702,12,2,3951000,12570300,16065000,1442700,5985000,18303300,58451400,3.383612218,10.76512798,13.75796767,1.23551945,5.125517369,15.6748341,50.05742121
30502010703,12,2,42300,342000,2046600,1474200,37800,696600,30950100,0.118854946,0.960954886,5.750556342,4.142221323,0.106210803,1.957313372,86.96388833
30502010704,12,2,150300,4604400,18498600,6165900,1881000,14449500,103510800,0.100696433,3.084808104,12.39349995,4.130965661,1.260212849,9.680725979,69.34909102
30502010705,12,2,12699900,3424500,6796800,4467600,5973300,4527900,33111000,17.88693117,4.823171505,9.572822918,6.292305742,8.412980099,6.377234123,46.63455444
30502010706,12,2,6341400,13166100,23076000,760500,22032000,10668600,54024300,4.87541603,10.12240436,17.74136631,0.584690114,16.93871479,8.202268182,41.53514022
30502010707,12,2,12282300,13478400,1407600,1528200,7430400,254700,9558000,26.73575739,29.33939346,3.064023196,3.326541807,16.17428101,0.554423635,20.8055795
30502010708,12,2,900,0,0,0,0,0,20700,4.166666667,0,0,0,0,0,95.83333333
30502020101,12,2,1648800,1116000,6589800,0,1225800,12707100,35913600,2.785083385,1.885100108,11.13121209,0,2.070569635,21.46429712,60.66373767
30502020102,12,2,5990400,2410200,3326400,0,2643300,11267100,13842900,15.17313698,6.104816833,8.425467892,0,6.695237878,28.53853694,35.06280347
30502020103,12,2,4953600,2032200,9589500,0,12683700,16536600,23523300,7.146103011,2.931667987,13.83388946,0,18.29760715,23.85583153,33.93490087
30502020104,12,2,15357600,3420900,13302900,0,42818400,1800,26633700,15.12538004,3.369173086,13.10174885,0,42.17094941,0.001772782,26.23097583
30502020105,12,2,10578600,6993000,6884100,15300,26644500,28284300,53960400,7.932351631,5.243693396,5.16203485,0.011472688,19.97934916,21.2089514,40.46214688
30502020201,12,2,19938600,1194300,293400,0,31163400,0,1933200,36.56922137,2.190455753,0.538122514,0,57.15653423,0,3.545666133
30502020202,12,2,10296000,30215700,7728300,0,60553800,0,5814000,8.983681739,26.36443593,6.743258312,0,52.83567087,0,5.07295315
30502020203,12,2,7133400,5405400,0,0,15604200,0,3412800,22.60566996,17.12965604,0,0,49.44954652,0,10.81512749
30502020204,12,2,3935700,411300,0,0,369000,0,1334700,65.04536665,6.797560613,0,0,6.098467946,0,22.05860479
30502020205,12,2,7676100,11670300,129600,0,28806300,0,3330900,14.87235823,22.61107624,0.251098556,0,55.81188533,0,6.453581642
30502020206,12,2,7200,0,0,0,0,0,0,100,0,0,0,0,0,0
30502020207,12,2,33300,0,0,0,0,0,55800,37.37373737,0,0,0,0,0,62.62626263
30502050309,12,2,5793300,11452500,19273500,0,9827100,31010400,24740100,5.674315283,11.21728476,18.87765446,0,9.62526776,30.37349812,24.23197962
30502050310,12,2,46800,843300,7641000,0,742500,10846800,31726800,0.090265241,1.626510207,14.73753645,0,1.432092765,20.92070546,61.19288988
30502050311,12,2,15405300,3167100,4957200,0,17181000,15184800,15513300,21.57342173,4.435173865,6.942011268,0,24.06009352,21.26463582,21.7246638
30502060301,12,2,10605600,234000,2750400,60300,13769100,8973000,701100,28.59153221,0.630838287,7.414776174,0.162562174,37.11998059,24.19022201,1.89008856
30502060302,12,2,9184500,1452600,14741100,818100,12783600,67991400,18998100,7.291056399,1.15313719,11.70212766,0.649443436,10.14817884,53.97453667,15.0815198
30502060303,12,2,6849900,151200,907200,811800,10918800,7016400,9843300,18.76756917,0.414262465,2.485574789,2.224194901,29.915668,19.22375105,26.96897963
30502060304,12,2,7114500,2867400,9792900,9938700,17429400,16595100,67644900,5.415088265,2.182475802,7.453709729,7.564683075,13.26610997,12.63109583,51.48683733
30502060305,12,2,8064900,2413800,11419200,0,43109100,0,11449800,10.54830963,3.157076938,14.93549298,0,56.38360486,0,14.97551559
30502060306,12,2,4165200,27900,2048400,1212300,13983300,0,20022300,10.04645509,0.067294751,4.940737203,2.924065471,33.72769505,0,48.29375244
30502060307,12,2,11631600,9380700,38700,0,17176500,0,3462300,27.90034973,22.50118734,0.092828462,0,41.20072536,0,8.304909114
30502060308,12,2,10509300,3857400,798300,1143000,9797400,782100,4373100,33.61835665,12.33949444,2.553693787,3.656359763,31.34104912,2.501871365,13.98917487
30502060309,12,2,0,0,0,0,0,0,900,0,0,0,0,0,0,100
30502060401,12,2,11153700,8748000,1278900,0,34227000,0,1343700,19.6536467,15.41462486,2.25351666,0,60.31051271,0,2.367699066
30502060402,12,2,12358800,17968500,2901600,0,29668500,0,2117700,19.0091225,27.63742577,4.462963219,0,45.6332452,0,3.257243317
30502060403,12,2,6957900,6643800,1159200,0,8939700,0,1008900,28.15880532,26.88763431,4.691313058,0,36.17920233,0,4.083044983
30502060404,12,2,9820800,17960400,109800,0,36212400,0,1611000,14.94466966,27.33099595,0.167086666,0,55.10573025,0,2.451517476
30502060405,12,2,10229400,19061100,2583000,0,25341300,0,5995800,16.18304525,30.15491073,4.086339949,0,40.09026967,0,9.485434405
30502060406,12,2,0,0,0,0,0,0,2700,0,0,0,0,0,0,100
30502070203,12,2,32111100,20106000,13676400,0,24307200,28289700,900000,26.89588108,16.84054999,11.45519238,0,20.35942588,23.69512122,0.753829454
30502070507,12,2,1280700,6625800,12403800,0,1945800,39951900,368100,2.046628026,10.58838758,19.8219448,0,3.10949388,63.84530196,0.588243754
30502070508,12,2,15048000,11837700,11683800,0,26403300,40337100,417600,14.23281549,11.19642477,11.05086189,0,24.97297297,38.15194722,0.394977655
30502070604,12,2,4136400,1778400,4392000,0,3286800,28562400,1539900,9.46633437,4.069947066,10.05128628,0,7.521987189,65.36631583,3.524129266
30502070605,12,2,1188000,3874500,9462600,0,11288700,23242500,755100,2.384996206,7.778339898,18.99685614,0,22.6628844,46.66100531,1.515918043
30502070606,12,2,13157100,6563700,9679500,0,37075500,36081000,1519200,12.64181944,6.306641301,9.300415081,0,35.62348668,34.66793497,1.459702525
30502070701,12,2,35166600,6572700,3369600,0,15075900,22370400,505800,42.3382815,7.913100011,4.056777549,0,18.15039549,26.93249539,0.608950049
30502070702,12,2,9070200,6145200,2685600,242100,15488100,28396800,8089200,12.9357704,8.764183396,3.830158649,0.345279047,22.08887406,40.49905016,11.53668429
30502070703,12,2,19117800,2673000,5131800,3330900,5265900,22280400,74782800,14.41953922,2.01610166,3.870643659,2.512320621,3.971788153,16.8049201,56.40468659
30502070704,12,2,10451700,1046700,2137500,8043300,10260900,9745200,74014200,9.033487612,0.904671152,1.847458286,6.951888297,8.868577652,8.422854031,63.97106297
30502070705,12,2,36372600,3876300,860400,2250000,4392000,17649900,19861200,42.65960142,4.546318189,1.009120081,2.638912346,5.151156899,20.70068401,23.29420706
30502070706,12,2,12891600,1053900,100800,3088800,688500,7213500,22985100,26.84508415,2.194609993,0.20990292,6.432025188,1.433711908,15.02117771,47.86348814
30502070801,12,2,13680900,1901700,7500600,0,15409800,79551000,627300,11.52839819,1.602493611,6.320483554,0,12.98527951,67.03474218,0.528602956
30502070802,12,2,24517800,5973300,9879300,0,16796700,32031000,750600,27.2575368,6.640785248,10.98326046,0,18.67364398,35.61029787,0.834475651
30502070803,12,2,14258700,4584600,4542300,0,10371600,27095400,166500,23.36760129,7.513385153,7.444062597,0,16.99730085,44.40478473,0.272865381
30502070804,12,2,14798700,5223600,6701400,401400,9443700,37719000,16874100,16.23342646,5.730025372,7.351097333,0.440315527,10.35926193,41.37583793,18.51003544
30502070901,12,2,2470500,1314000,7029900,3368700,223200,18655200,25992900,4.183430871,2.225067057,11.90410875,5.704401366,0.377956596,31.58985613,44.01517922
30502070902,12,2,10168200,882000,12421800,2806200,2824200,50035500,22158000,10.03811605,0.870716386,12.26288527,2.770299686,2.788069409,49.3953852,21.87452799
30502070903,12,2,11023200,7850700,21051900,2740500,2160900,50982300,63889200,6.902498267,4.915944839,13.18226135,1.716044025,1.353110576,31.92405449,40.00608646
30502071001,12,2,10320300,319500,4474800,4001400,1241100,18976500,35003700,13.88307081,0.429797692,6.019589089,5.382762086,1.669552163,25.52756153,47.08766662
30502071002,12,2,5485500,1810800,421200,10960200,10753200,9957600,56280600,5.733826282,1.892774156,0.440267547,11.45636365,11.23999285,10.40837637,58.82839914
30502071003,12,2,13455000,461700,566100,3959100,10107000,4226400,8622000,32.5021197,1.115290128,1.367480488,9.563667196,24.41463574,10.20936148,20.82744527
30502071101,12,2,5765400,757800,3385800,7915500,1456200,15018300,24345000,9.831184776,1.292203806,5.773480663,13.49754451,2.483118478,25.60926949,41.51319828
30502071102,12,2,25131600,2863800,1847700,3240900,5325300,11185200,3472200,47.35851297,5.39660465,3.481844547,6.107219782,10.03510676,21.07762495,6.543086342
30502071103,12,2,21990600,3013200,1320300,3203100,14555700,7716600,958500,41.68201979,5.71136131,2.502558854,6.071306721,27.58955988,14.62640737,1.81678608
30502071104,12,2,278100,0,0,514800,0,452700,125100,20.28890348,0,0,37.5574524,0,33.02692055,9.126723572
30502071105,12,2,293400,0,0,12600,0,0,0,95.88235294,0,0,4.117647059,0,0,0
30502080101,12,2,11122200,5058000,3391200,0,6019200,9976500,308700,31.00195675,14.09864031,9.45261151,0,16.7778837,27.80843911,0.860468617
30502080102,12,2,20788200,24621300,21090600,0,13653900,37695600,3302100,17.15881824,20.32270286,17.40842266,0,11.27008536,31.11437974,2.725591139
30502080301,12,2,11619900,17898300,13981500,0,18135000,34675200,3502800,11.64170491,17.93188642,14.00773649,0,18.16903059,34.74026852,3.509373056
30502080302,12,2,31146300,3969900,71100,0,51864300,27760500,294300,27.05870395,3.448895978,0.061768937,0,45.05770313,24.11725152,0.255676487
30502080401,12,2,9993600,5848200,6055200,0,15546600,15399900,291600,18.80790664,11.00628398,11.39585698,0,29.25862565,28.98253697,0.548789783
30502080402,12,2,17813700,3990600,7071300,0,13495500,28354500,703800,24.93889071,5.586775193,9.899705163,0,18.89348084,39.69583953,0.98530857
30502080403,12,2,5147100,2123100,11262600,0,6876000,26271000,373500,9.888133894,4.078703944,21.63666857,0,13.20953715,50.46942269,0.717533759
30502080404,12,2,18121500,9605700,6617700,0,21768300,42824700,1266300,18.08457131,9.586125132,6.604214195,0,21.72393972,42.73743017,1.263719485
30502080405,12,2,13842000,1164600,1380600,582300,6712200,13185000,4776300,33.23968014,2.796628485,3.315323104,1.398314242,16.11843527,31.66198401,11.46963475
30502080406,12,2,34832700,1228500,1287000,594900,8847900,27264600,14402700,39.37753721,1.388789972,1.454922828,0.672520272,10.00234009,30.82198053,16.2819091
30502080407,12,2,34485300,3751200,3397500,5521500,14417100,22583700,38229300,28.17757972,3.065066478,2.77606189,4.511560184,11.78006236,18.45290622,31.23676315
30502080501,12,2,13671900,357300,0,684000,5779800,1314900,81900,62.45785708,1.632267083,0,3.124743031,26.40407861,6.006907327,0.374146863
30502080502,12,2,26755200,1431900,67500,1284300,5941800,3293100,1303200,66.75948799,3.572872221,0.16842578,3.204581181,14.82596003,8.216932405,3.2517404
30502080503,12,2,25065900,3758400,136800,3053700,10956600,5444100,701100,51.03345916,7.651995456,0.278520907,6.217246308,22.30732583,11.08403269,1.42741965
30502080601,12,2,21132900,3036600,6060600,4635900,5949900,26400600,42235200,19.30796872,2.77437445,5.537236973,4.235566921,5.43609647,24.12077656,38.5879799
30502080602,12,2,12771000,1096200,868500,2869200,614700,10422000,19452600,26.55413751,2.279276919,1.805831057,5.965792133,1.278116696,21.66997268,40.44687301
30502080603,12,2,14184000,1390500,690300,1620000,2086200,5504400,2050200,51.53021188,5.051660999,2.50784724,5.88543029,7.579126341,19.99738425,7.448339001
30502080604,12,2,21525300,631800,2961900,3690900,2817000,15342300,30522600,27.77751969,0.815312072,3.822210866,4.762955564,3.63522334,19.79861095,39.38816752
30502080605,12,2,17578800,4233600,1582200,4882500,8660700,6333300,10436400,32.73062421,7.882697947,2.945957269,9.090909091,16.12568077,11.79220779,19.43192292
30502080606,12,2,28686600,5141700,3833100,4474800,23407200,10535400,31857300,26.57739162,4.763651827,3.551267833,4.145786257,21.68616431,9.760775125,29.51496302
30502080607,12,2,21425400,1674900,8240400,4065300,12951000,10060200,36187200,22.64736101,1.770425054,8.710377107,4.297157426,13.68963811,10.63396628,38.251075
30502080608,12,2,15623100,2354400,257400,1517400,6423300,2574000,1411200,51.79935545,7.806158988,0.853425639,5.03103366,21.29684889,8.534256386,4.678920984
30502090101,12,2,1685700,1347300,0,0,9560700,0,3356100,10.56878456,8.447127864,0,0,59.94244442,0,21.04164316
30502090102,12,2,0,0,0,0,0,0,226800,0,0,0,0,0,0,100
