HUC_ID,HUC_DIGITS,UPLAND,GROUP_A,GROUP_B,GROUP_C,GROUP_D,GROUP_A_D,GROUP_B_D,GROUP_C_D
3040206120010,14,1,8490600,545400,0,0,16859700,17809200,30192300
3040206120020,14,1,8316000,128700,0,0,6228900,14146200,20197800
3040206120030,14,1,2625300,27900,0,0,948600,7315200,11911500
3040206120040,14,1,7123500,36900,0,0,21856500,2299500,2160000
3040206120050,14,1,11613600,146700,0,0,28768500,1251000,2405700
3040206130010,14,1,31929300,3762900,2193300,0,41791500,27451800,47960100
3040206130030,14,1,11998800,938700,0,117000,8028000,15683400,75365100
3040206140010,14,1,14951700,748800,0,0,22785300,35510400,20776500
3040206140020,14,1,8495100,181800,0,0,50971500,19987200,6606900
3040206140030,14,1,4054500,2624400,0,0,36351000,42564600,43735500
3040206150010,14,1,12526200,65700,0,0,27748800,12772800,16663500
3040206150020,14,1,5482800,0,0,0,4401000,23898600,7632000
3040206150030,14,1,32087700,0,0,0,21740400,4203000,24699600
3040207020110,14,1,2918700,87300,0,716400,2928600,1513800,1018800
3040207020120,14,1,0,49500,0,905400,0,0,0
3040207020130,14,1,11712600,2389500,0,1635300,11186100,9072900,2248200
3040207020140,14,1,5924700,3323700,0,0,16803900,3663000,3083400
3040207020150,14,1,3951000,5724900,0,0,33289200,15003900,8450100
3040207020160,14,1,14976000,610200,0,3168900,2827800,17100,144000
3040207020170,14,1,12465000,699300,0,163800,3337200,593100,342000
3040207020180,14,1,7532100,124200,0,119700,857700,1944900,5209200
3040207020190,14,1,8668800,269100,0,0,5202000,5289300,5839200
3040207020200,14,1,20595600,51300,0,5546700,5964300,1530900,75600
3040207030010,14,1,605700,0,0,0,0,3523500,57970800
3040207030020,14,1,5877900,0,0,0,1846800,8179200,85792500
3040207030030,14,1,7782300,0,0,0,8044200,16047900,54288000
3040207030040,14,1,3437100,0,0,0,1531800,20783700,33097500
3040207030050,14,1,7004700,0,0,0,12342600,14944500,25977600
3040207030060,14,1,7434000,0,0,9900,3634200,25426800,4967100
3040207040010,14,1,9145800,0,0,3592800,6683400,139500,0
3040207040020,14,1,11449800,0,0,31576500,32473800,1566900,91800
3040207040030,14,1,4896000,0,0,5433300,9339300,5774400,4205700
3040207040040,14,1,29067300,0,0,20593800,23571900,3014100,4704300
3050112030010,14,1,3737700,540000,9413100,0,70200,13553100,109157400
3050112030020,14,1,832500,2794500,10545300,0,109800,3863700,62460900
3050112030030,14,1,2280600,1719000,3477600,0,3100500,4932900,23070600
3050112030040,14,1,1464300,0,2513700,0,958500,18748800,46751400
3050112030050,14,1,12476700,4384800,3472200,0,3599100,3799800,69444000
3050112030060,14,1,5293800,6003900,9243000,0,3733200,26856900,69358500
3050112040010,14,1,1393200,30600,616500,0,2337300,28882800,49457700
3050112040020,14,1,14613300,0,0,0,5326200,7139700,61562700
3050112050010,14,1,27757800,1657800,744300,0,78531300,4788900,30515400
3050112050020,14,1,26195400,2556000,7356600,0,39457800,7259400,29928600
3050112060010,14,1,5183100,0,0,900,2247300,4566600,28381500
3050112060020,14,1,30489300,1179900,1980000,19351800,25894800,3573000,37571400
3050112060030,14,1,20653200,0,0,53775000,24299100,12115800,3601800
3050201010010,14,1,28800,9883800,13716900,0,1321200,17754300,17832600
3050201010020,14,1,45000,169200,1925100,0,168300,3042000,4449600
3050201010030,14,1,82800,11194200,10763100,0,2221200,12310200,12681900
3050201020010,14,1,211500,9796500,22000500,0,143100,30655800,56297700
3050201020020,14,1,5292900,3678300,8581500,0,5802300,21568500,98006400
3050201020030,14,1,0,77400,859500,0,0,731700,35058600
3050201020040,14,1,1681200,203400,6368400,0,1094400,5276700,13253400
3050201030010,14,1,4079700,5581800,15946200,3492000,5732100,14805900,75268800
3050201040010,14,1,4033800,443700,1254600,0,14937300,24196500,63699300
3050201040020,14,1,4541400,1751400,9947700,1061100,7575300,31856400,61029900
3050201040030,14,1,9701100,1530000,21446100,552600,11871000,27814500,14499900
3050201040040,14,1,10414800,5720400,23043600,5292000,7477200,29219400,47570400
3050201040050,14,1,6536700,2007900,2341800,81000,11002500,4527900,16631100
3050201050010,14,1,12536100,3483900,6995700,27492300,5878800,4606200,36009900
3050201050020,14,1,2436300,2162700,994500,5010300,389700,192600,6574500
3050201060010,14,1,162000,4696200,18625500,9783000,1970100,15094800,105716700
3050201060020,14,1,49500,411300,2131200,2563200,37800,778500,31213800
3050201070010,14,1,6414300,13283100,23173200,6830100,22455900,10809900,54477900
3050201080010,14,1,16845300,7542000,3073500,584100,70199100,365400,27505800
3050201080020,14,1,15147000,9116100,6139800,11888100,30429000,1584900,32157900
3050201080030,14,1,5405400,189000,408600,3695400,11328300,0,11883600
3050202010010,14,1,702900,2346300,19945800,0,8442900,31027500,68588100
3050202010020,14,1,9000,1514700,16628400,0,975600,26560800,29304000
3050202010030,14,1,0,2633400,35492400,0,1494000,46952100,45676800
3050202010040,14,1,42300,233100,15663600,0,114300,22165200,28567800
3050202020010,14,1,4095900,2577600,28747800,24300,3682800,22851000,67790700
3050202020020,14,1,54000,231300,6814800,0,149400,700200,22793400
3050202020030,14,1,0,294300,11382300,0,590400,7171200,11750400
3050202030010,14,1,2940300,7452900,11520000,0,2888100,21194100,8191800
3050202030020,14,1,5403600,2862000,5706900,16200,8825400,4829400,6698700
3050202040010,14,1,12617100,11253600,3336300,3319200,11709900,8261100,27714600
3050202040020,14,1,3607200,5880600,3618000,0,7010100,0,11296800
3050202050010,14,1,1748700,1118700,6401700,0,1312200,13284900,36414900
3050202050020,14,1,12581100,4442400,20755800,0,38561400,17781300,37473300
3050202050030,14,1,6276600,2489400,3353400,0,2757600,11826900,13775400
3050202050040,14,1,10635300,6472800,6534000,739800,24715800,29938500,57160800
3050202050050,14,1,8079300,935100,2628000,0,19493100,0,16868700
3050202050060,14,1,19773900,1215000,264600,0,32279400,0,3259800
3050202050070,14,1,8793900,35123400,8038800,0,53829900,0,21968100
3050202050080,14,1,1739700,3318300,724500,0,2953800,0,2726100
3050202060010,14,1,4637700,2862900,0,0,15692400,0,101123100
3050202060020,14,1,18876600,8283600,1960200,0,43109100,0,20238300
3050202060030,14,1,20313900,922500,134100,0,21492900,0,50919300
3050202060040,14,1,7671600,4845600,0,0,10372500,0,22499100
3050202060050,14,1,7490700,131400,0,0,21371400,0,1513800
3050202070010,14,1,6915600,19386000,575100,0,45037800,0,22187700
3050202070020,14,1,10496700,12419100,156600,0,8938800,0,9884700
3050202070030,14,1,9294300,5706000,0,0,3250800,0,34295400
3050202070040,14,1,11786400,5678100,0,0,15445800,0,27085500
3050205050010,14,1,10861200,234900,2904300,98100,14520600,9655200,681300
3050205060010,14,1,9273600,1477800,14866200,813600,13174200,71486100,19300500
3050205060020,14,1,7174800,148500,924300,936000,11288700,7127100,9981900
3050205060030,14,1,7318800,2894400,9728100,10207800,17768700,17062200,69536700
3050205060040,14,1,8359200,2412900,11538000,0,44563500,0,12033000
3050205060050,14,1,4821300,25200,1998900,1329300,27531000,0,27551700
3050205060060,14,1,4960800,2344500,811800,13697100,9839700,771300,17654400
3050205060070,14,1,17365500,11252700,43200,2320200,23855400,0,37043100
3050205070010,14,1,11417400,18450000,2790900,0,29495700,0,19115100
3050205070020,14,1,11649600,8967600,1380600,0,35429400,0,9747900
3050205070030,14,1,9973800,20694600,2912400,0,28116000,0,54465300
3050205070040,14,1,17379000,24115500,1314000,0,44916300,0,25144200
3050206070010,14,1,5922000,11583900,19330200,0,10059300,31219200,24952500
3050206070030,14,1,40500,852300,7790400,0,747000,10784700,31282200
3050206070040,14,1,15615900,3282300,5067900,0,17831700,15800400,16344000
3050207040040,14,1,13266000,6570900,10377900,0,39533400,38298600,1519200
3050207040050,14,1,4382100,1843200,4414500,0,3443400,30034800,1737900
3050207040060,14,1,1232100,3871800,8793900,0,11535300,22473900,764100
3050207050030,14,1,32384700,20197800,13826700,0,25268400,29120400,988200
3050207110010,14,1,15351300,12791700,12348900,0,29742300,42344100,420300
3050207110020,14,1,1183500,5779800,11949300,0,1018800,39783600,349200
3050208010010,14,1,9223200,6305400,2735100,273600,16242300,29980800,8862300
3050208010020,14,1,35568000,6676200,3335400,0,15397200,23168700,596700
3050208010030,14,1,10737000,1082700,2151000,8387100,17549100,9979200,88433100
3050208010040,14,1,19285200,2675700,5047200,3447000,11854800,22833000,80330400
3050208010050,14,1,2875500,471600,1226700,11578500,804600,7299000,18482400
3050208010060,14,1,12702600,1219500,1175400,56490300,5268600,13572000,24573600
3050208010070,14,1,38336400,3916800,860400,33326100,6966000,18853200,29205000
3050208010080,14,1,2483100,162000,1700100,3249900,517500,2397600,3698100
3050208020010,14,1,19228500,2132100,8083800,0,20287800,82935000,833400
3050208020020,14,1,9123300,4528800,4073400,0,5967000,25634700,82800
3050208020030,14,1,25227000,6002100,10368000,0,17722800,32852700,774900
3050208020040,14,1,22796100,5588100,8376300,3113100,11592000,47459700,47115900
3050208020050,14,1,2287800,100800,2495700,1352700,0,10433700,6577200
3050208030010,14,1,9960300,8012700,20654100,1246500,1995300,48621600,22149000
3050208030020,14,1,10159200,2001600,14679000,5797800,3102300,54421200,57888000
3050208030030,14,1,3771000,205200,5478300,1936800,858600,19578600,38724300
3050208040010,14,1,10214100,2121300,535500,13833000,34672500,12156300,62670600
3050208040020,14,1,11491200,193500,531900,58367700,5241600,2973600,9368100
3050208060010,14,1,22195800,25213500,21494700,0,15011100,40931100,3515400
3050208060020,14,1,9933300,4887000,3373200,0,5412600,8968500,232200
3050208070010,14,1,18262800,3968100,6934500,0,13869000,29693700,722700
3050208070020,14,1,10035900,5871600,6122700,0,15804000,15655500,307800
3050208070030,14,1,5084100,2183400,11309400,0,6964200,26731800,375300
3050208070040,14,1,18343800,9594000,6635700,0,22087800,44290800,1319400
3050208080010,14,1,11599200,17968500,14269500,0,18376200,35765100,3551400
3050208080020,14,1,31303800,4040100,71100,0,52871400,28233900,297000
3050208090010,14,1,13923000,1179900,1412100,587700,6921900,13252500,5219100
3050208090020,14,1,34981200,3819600,3353400,18152100,14697000,23506200,40234500
3050208090030,14,1,35557200,1215000,1306800,1645200,8981100,29012400,14786100
3050208090040,14,1,21322800,3077100,6228000,12147300,5991300,27202500,42605100
3050208090050,14,1,12933000,1145700,876600,6625800,612900,10881000,22517100
3050208090060,14,1,14552100,1410300,692100,8600400,2206800,5638500,2065500
3050208090070,14,1,18744300,4325400,1737000,34713900,8760600,6714900,11433600
3050208090080,14,1,21789000,653400,2978100,11600100,2880000,15961500,31622400
3050208090090,14,1,17170200,138600,7478100,20252700,10719000,9071100,37504800
3050208090100,14,1,28321200,5048100,3816900,26703900,23611500,10773900,32629500
3050208090110,14,1,8708400,1236600,330300,28038600,2000700,2945700,1616400
3050208100010,14,1,34299900,3576600,2467800,38756700,11549700,14969700,4338900
3050208100020,14,1,14999400,2500200,1334700,47367900,8951400,6483600,518400
3050208100030,14,1,21385800,1534500,71100,11914200,5741100,3108600,1137600
3050208100040,14,1,14068800,367200,0,10631700,5953500,1452600,120600
3050208100050,14,1,26599500,1881900,131400,25803900,9213300,6229800,987300
3050208100060,14,1,32686200,8306100,0,94004100,13081500,1379700,0
3050208110010,14,1,10493100,2876400,466200,10568700,7186500,501300,0
3050208110020,14,1,12129300,5112900,1560600,13988700,9134100,2709000,73800
3050208110030,14,1,28508400,3523500,218700,19670400,18204300,10058400,4594500
3050208110040,14,1,24522300,4021200,0,10002600,19331100,0,0
3050208110050,14,1,12480300,2209500,0,31729500,17400600,407700,113400
3050208120010,14,1,21277800,0,797400,0,26406000,46296900,600300
3050208120020,14,1,3697200,2700900,15474600,0,2259000,70565400,7879500
3050208130010,14,1,1579500,137700,8760600,30600,3701700,10770300,105455700
3050208130020,14,1,6907500,437400,19086300,3320100,605700,7897500,103348800
3050208130030,14,1,19614600,1953900,2622600,32644800,16002900,14611500,31117500
3050208140010,14,1,11069100,674100,730800,12464100,824400,35870400,38457900
3060109020040,14,1,9357300,22372200,29545200,0,8413200,43945200,39345300
3060109050010,14,1,11109600,2172600,12014100,19198800,1186200,14571000,34454700
3060109060010,14,1,224100,0,652500,5582700,2203200,675900,23872500
3060109060020,14,1,1860300,8401500,33593400,0,3090600,40621500,31182300
3060109060030,14,1,0,213300,5759100,0,1763100,31944600,1730700
3060109060040,14,1,16799400,0,9044100,22283100,0,4478400,13884300
3060109060050,14,1,18981000,273600,20047500,1816200,0,14084100,30287700
3060109060060,14,1,3269700,2754900,4329000,7994700,396900,2358000,84456900
3040201160040,14,2,27332100,4172400,0,0,13396500,42467400,60228000
3040201170010,14,2,15067800,0,0,0,21264300,22070700,67202100
3040201170020,14,2,2799000,0,0,0,1826100,4692600,16409700
3040201170030,14,2,14502600,0,0,0,6045300,52972200,40342500
3040201170040,14,2,1018800,0,0,0,0,4008600,626400
3040204070050,14,2,22911300,9421200,1453500,0,22782600,13790700,15507000
3040204070060,14,2,13423500,398700,900,2051100,31314600,2618100,29944800
3040204070070,14,2,12476700,1883700,0,0,7980300,25219800,39124800
3040204080040,14,2,6893100,19292400,6469200,0,32283000,11699100,7262100
3040205150020,14,2,12121200,18000,4929300,0,2190600,38775600,47095200
3040205150030,14,2,1527300,900,1562400,0,1116900,68249700,25940700
3040205150040,14,2,26061300,0,0,0,31615200,14292000,24375600
3040205150050,14,2,3613500,37800,602100,0,2176200,53080200,67007700
3040205150060,14,2,4248900,0,74700,0,1769400,14680800,45757800
3040205170020,14,2,12018600,152100,8304300,0,9112500,57252600,37546200
3040205170030,14,2,20797200,677700,583200,0,11894400,47902500,72056700
3040205180010,14,2,9145800,0,0,0,12624300,25576200,48176100
3040205180020,14,2,5435100,0,0,0,17929800,63285300,27639000
3040205180030,14,2,6739200,0,0,0,3492000,19665900,2403000
3040205180040,14,2,4102200,0,0,0,5166900,18494100,47339100
3040206060045,14,2,196200,3271500,221400,0,4978800,1167300,243000
3040206060050,14,2,3046500,4191300,411300,0,18333900,2900700,3162600
3040206090010,14,2,451800,66600,0,0,12518100,18317700,14535900
3040206090020,14,2,326700,0,0,0,132300,2515500,2099700
3040206090030,14,2,8594100,911700,908100,0,22097700,55843200,11761200
3040206100010,14,2,4583700,1205100,180900,0,11007900,33030900,37843200
3040206110010,14,2,16221600,2686500,2322000,0,19089000,55721700,37812600
3040206120010,14,2,8214300,536400,0,0,13688100,16748100,26490600
3040206120020,14,2,8040600,129600,0,0,5560200,13712400,18872100
3040206120030,14,2,2638800,27900,0,0,930600,7003800,10977300
3040206120040,14,2,6925500,36900,0,0,18179100,2185200,2041200
3040206120050,14,2,11414700,139500,0,0,26851500,1180800,2206800
3040206130010,14,2,31640400,3737700,2177100,0,41221800,26940600,46821600
3040206130030,14,2,11780100,924300,0,81900,7761600,15289200,73458900
3040206140010,14,2,14685300,646200,0,0,21349800,34173900,19491300
3040206140020,14,2,8273700,170100,0,0,48519900,18723600,6416100
3040206140030,14,2,4015800,2574000,0,0,34407000,41643900,42790500
3040206150010,14,2,12310200,63000,0,0,27188100,12536100,15759900
3040206150020,14,2,5391000,0,0,0,4148100,23542200,7408800
3040206150030,14,2,31625100,0,0,0,17143200,3849300,7837200
3040207020110,14,2,2865600,59400,0,169200,2898900,1509300,1009800
3040207020120,14,2,0,25200,0,68400,0,0,0
3040207020130,14,2,11479500,2236500,0,557100,10937700,9008100,2213100
3040207020140,14,2,5679900,3288600,0,0,15225300,3465000,2954700
3040207020150,14,2,3857400,5665500,0,0,28384200,14696100,8189100
3040207020160,14,2,14637600,554400,0,468900,2754900,18000,144900
3040207020170,14,2,12456000,698400,0,51300,3288600,589500,339300
3040207020180,14,2,7534800,121500,0,110700,857700,1921500,5192100
3040207020190,14,2,8653500,261000,0,0,5180400,5239800,5584500
3040207020200,14,2,20116800,51300,0,298800,5832900,1495800,77400
3040207030010,14,2,595800,0,0,0,0,3511800,57212100
3040207030020,14,2,5783400,0,0,0,1789200,8101800,84195900
3040207030030,14,2,7663500,0,0,0,4550400,15746400,52778700
3040207030040,14,2,3410100,0,0,0,1440000,20371500,30937500
3040207030050,14,2,6798600,0,0,0,9757800,13952700,25082100
3040207030060,14,2,7155000,0,0,7200,3214800,24424200,2242800
3040207040010,14,2,8762400,0,0,413100,6225300,111600,0
3040207040020,14,2,10187100,0,0,1232100,28170000,1559700,57600
3040207040030,14,2,4667400,0,0,551700,8582400,4823100,431100
3040207040040,14,2,28111500,0,0,826200,22231800,1710900,1508400
3050112030010,14,2,3716100,539100,9311400,0,70200,13378500,107307900
3050112030020,14,2,817200,2792700,10522800,0,109800,3841200,61941600
3050112030030,14,2,2283300,1713600,3469500,0,3079800,4910400,22887900
3050112030040,14,2,1458900,0,2516400,0,958500,18635400,45938700
3050112030050,14,2,12353400,4364100,3447000,0,3418200,3718800,68540400
3050112030060,14,2,5180400,5999400,9199800,0,3543300,26534700,68706900
3050112040010,14,2,1374300,32400,598500,0,2292300,28653300,48395700
3050112040020,14,2,14467500,0,0,0,4961700,7118100,58573800
3050112050010,14,2,27471600,1642500,740700,0,75452400,4722300,30164400
3050112050020,14,2,25718400,2470500,7223400,0,37404900,7038900,28403100
3050112060010,14,2,5098500,0,0,0,2113200,4415400,26625600
3050112060020,14,2,29592000,1075500,1976400,611100,24816600,2026800,6575400
3050112060030,14,2,19912500,0,0,3052800,23581800,11430900,3125700
3050201010010,14,2,28800,9637200,13464000,0,1321200,16844400,17002800
3050201010020,14,2,44100,172800,1896300,0,135900,2939400,4351500
3050201010030,14,2,82800,11045700,10639800,0,2144700,12022200,12248100
3050201020010,14,2,217800,9725400,21833100,0,143100,29807100,54866700
3050201020020,14,2,5174100,3635100,8459100,0,5535000,21323700,95863500
3050201020030,14,2,0,77400,858600,0,0,729000,34969500
3050201020040,14,2,1667700,203400,6266700,0,1080000,5181300,12739500
3050201030010,14,2,3890700,5550300,15658200,1817100,5665500,14419800,73056600
3050201040010,14,2,4025700,443700,1246500,0,14814000,23881500,62817300
3050201040020,14,2,4508100,1742400,9865800,543600,6931800,31144500,60549300
3050201040030,14,2,9428400,1512900,21258900,246600,11328300,27421200,14181300
3050201040040,14,2,10322100,5612400,22726800,1845000,7360200,28872000,46231200
3050201040050,14,2,6357600,1999800,2307600,38700,10125900,4422600,16089300
3050201050010,14,2,12334500,3430800,6779700,4476600,5766300,4493700,33654600
3050201050020,14,2,2396700,1916100,984600,1381500,369000,190800,5777100
3050201060010,14,2,150300,4617000,18504900,6165000,1881000,14537700,103365000
3050201060020,14,2,46800,402300,2110500,1458000,37800,771300,30840300
3050201070010,14,2,6389100,13221000,23069700,760500,22185000,10692000,53703000
3050201080010,14,2,16464600,7359300,2781000,130500,66924900,361800,20509200
3050201080020,14,2,14894100,8941500,5930100,2220300,29381400,1512900,18983700
3050201080030,14,2,5412600,179100,286200,216000,9642600,0,8436600
3050202010010,14,2,685800,2350800,19778400,0,8396100,30550500,66479400
3050202010020,14,2,8100,1508400,16506900,0,938700,26276400,28764000
3050202010030,14,2,0,2634300,35284500,0,1490400,46474200,45041400
3050202010040,14,2,38700,235800,15561900,0,103500,21924900,28080900
3050202020010,14,2,4042800,2569500,28636200,17100,3620700,21102300,67015800
3050202020020,14,2,54900,243000,6796800,0,153000,702900,22720500
3050202020030,14,2,0,293400,11342700,0,576900,7052400,11714400
3050202030010,14,2,2922300,7445700,11438100,0,2833200,20495700,8034300
3050202030020,14,2,5346900,2817900,5689800,10800,8642700,4795200,6624900
3050202040010,14,2,12403800,11011500,3295800,529200,11451600,8169300,24531300
3050202040020,14,2,3449700,5649300,3381300,0,6578100,0,1302300
3050202050010,14,2,1684800,1109700,6383700,0,1232100,12908700,36025200
3050202050020,14,2,12455100,4410900,20451600,0,37889100,16808400,36422100
3050202050030,14,2,6177600,2463300,3335400,0,2669400,10971000,13627800
3050202050040,14,2,10447200,6395400,6462000,15300,23337900,28156500,53716500
3050202050050,14,2,7866900,892800,2571300,0,17187300,0,13840200
3050202050060,14,2,19534500,1180800,245700,0,31168800,0,1929600
3050202050070,14,2,8665200,31743900,7850700,0,52003800,0,4377600
3050202050080,14,2,1649700,3265200,711000,0,2937600,0,801000
3050202060010,14,2,4450500,1662300,0,0,14875200,0,3717000
3050202060020,14,2,18447300,6566400,1946700,0,42168600,0,3564900
3050202060030,14,2,18577800,513900,132300,0,20651400,0,2646900
3050202060040,14,2,7177500,3699000,0,0,10032300,0,1195200
3050202060050,14,2,7412400,111600,0,0,21086100,0,468000
3050202070010,14,2,6698700,19071000,547200,0,44183700,0,3603600
3050202070020,14,2,10225800,12150000,130500,0,8775900,0,2212200
3050202070030,14,2,8046000,5336100,0,0,3124800,0,2824200
3050202070040,14,2,10478700,5543100,0,0,14914800,0,4491000
3050205050010,14,2,10503900,234000,2804400,91800,13704300,9109800,666000
3050205060010,14,2,9034200,1455300,14706900,806400,12819600,68183100,18921600
3050205060020,14,2,6953400,148500,921600,904500,10909800,6920100,9721800
3050205060030,14,2,7153200,2866500,9626400,10102500,17448300,16586100,67546800
3050205060040,14,2,8258400,2401200,11437200,0,43105500,0,11450700
3050205060050,14,2,4637700,25200,1960200,1229400,15256800,0,21041100
3050205060060,14,2,4563900,2158200,774900,531000,3405600,675900,2672100
3050205060070,14,2,16573500,10881000,38700,88200,23152500,0,5174100
3050205070010,14,2,11036700,17744400,2625300,0,28383300,0,2044800
3050205070020,14,2,11278800,8795700,1266300,0,34061400,0,1341900
3050205070030,14,2,9702900,19742400,2741400,0,26028000,0,5874300
3050205070040,14,2,17007300,23589900,1279800,0,44142300,0,2669400
3050206070010,14,2,5864400,11517300,19195200,0,9861300,30901500,24750900
3050206070030,14,2,41400,836100,7745400,0,726300,10698300,31050000
3050206070040,14,2,15392700,3228300,5032800,0,17253000,15213600,16042500
3050207040040,14,2,13066200,6537600,10318500,0,37294200,37355400,1512900
3050207040050,14,2,4295700,1827900,4361400,0,3310200,28395900,1525500
3050207040060,14,2,1219500,3814200,8792100,0,11283300,21994200,749700
3050207050030,14,2,32161500,20094300,13747500,0,24251400,28231200,902700
3050207110010,14,2,15025500,12718800,12216600,0,27503100,41439600,417600
3050207110020,14,2,1179000,5761800,11861100,0,989100,38810700,342000
3050208010010,14,2,9072900,6100200,2692800,243900,15493500,28440900,8128800
3050208010020,14,2,35180100,6640200,3330000,0,15018300,22359600,513000
3050208010030,14,2,10530000,1066500,2141100,8070300,10263600,9703800,73792800
3050208010040,14,2,18988200,2646900,5015700,3322800,5277600,22185000,74979000
3050208010050,14,2,2833200,457200,1208700,5338800,797400,7119900,17501400
3050208010060,14,2,12490200,1210500,982800,4644000,854100,12433500,22373100
3050208010070,14,2,37537200,3846600,858600,2758500,4365000,18348300,24128100
3050208010080,14,2,2411100,161100,1335600,803700,513000,2187900,3324600
3050208020010,14,2,19026900,2104200,8032500,0,19876500,81538200,711000
3050208020020,14,2,9008100,4419000,4058100,0,5865300,24989400,77400
3050208020030,14,2,25019100,5957100,10305900,0,17152200,32386500,767700
3050208020040,14,2,22366800,5472900,8294400,3051000,10420200,46020600,45446400
3050208020050,14,2,2278800,95400,2484900,1334700,0,10157400,6356700
3050208030010,14,2,9970200,7842600,20488500,1240200,1985400,47871900,21058200
3050208030020,14,2,10098000,1977300,14562900,5740200,3010500,52514100,55490400
3050208030030,14,2,3722400,204300,5465700,1909800,216900,19221300,35466300
3050208040010,14,2,9922500,2109600,511200,11215800,18054900,11754000,56682000
3050208040020,14,2,10376100,186300,477900,4114800,1683000,2606400,7542000
3050208060010,14,2,21963600,25066800,21323700,0,14453100,39287700,3335400
3050208060020,14,2,9811800,4852800,3323700,0,5137200,8478900,222300
3050208070010,14,2,18045000,3928500,6917400,0,13566600,28341000,709200
3050208070020,14,2,10003500,5851800,6067800,0,15530400,15286500,294300
3050208070030,14,2,5080500,2180700,11266200,0,6809400,26289900,367200
3050208070040,14,2,18196200,9533700,6591600,0,21736800,42889500,1282500
3050208080010,14,2,11492100,17846100,14126400,0,17991900,34739100,3506400
3050208080020,14,2,31101300,4008600,71100,0,52161300,27557100,294300
3050208090010,14,2,13798800,1172700,1404900,583200,6726600,13090500,4865400
3050208090020,14,2,34619400,3722400,3301200,5583600,14379300,22505400,38223000
3050208090030,14,2,35126100,1213200,1287000,576900,8793000,27339300,14200200
3050208090040,14,2,21171600,3041100,6108300,4509000,5926500,26371800,40953600
3050208090050,14,2,12754800,1104300,870300,2982600,609300,10507500,20459700
3050208090060,14,2,14262300,1371600,689400,1602000,2113200,5421600,2025000
3050208090070,14,2,18390600,4253400,1704600,5192100,8545500,6313500,10830600
3050208090080,14,2,21537000,635400,2909700,3522600,2825100,15324300,30271500
3050208090090,14,2,16930800,140400,7259400,2916900,10472400,8855100,35942400
3050208090100,14,2,27691200,4978800,3769200,4481100,22997700,10543500,31979700
3050208090110,14,2,8437500,862200,288900,1040400,1901700,2691000,1560600
3050208100010,14,2,33398100,3494700,1899000,4158900,11384100,13607100,3906900
3050208100020,14,2,14390100,2442600,1247400,2518200,8702100,5678100,484200
3050208100030,14,2,20903400,1516500,61200,1017900,5508900,2979000,1112400
3050208100040,14,2,13627800,364500,0,739800,5757300,1326600,113400
3050208100050,14,2,26014500,1790100,124200,2681100,8847000,5677200,881100
3050208100060,14,2,29184300,8226000,0,4362300,12724200,1334700,0
3050208110010,14,2,10050300,2829600,459000,1025100,6962400,408600,0
3050208110020,14,2,11583900,5084100,1504800,1830600,8816400,2482200,63900
3050208110030,14,2,27864000,3469500,218700,1057500,17826300,9518400,4464000
3050208110040,14,2,23985900,3976200,0,1994400,18497700,0,0
3050208110050,14,2,12018600,2180700,0,1404000,16768800,408600,106200
3050208120010,14,2,21174300,0,778500,0,25899300,44070300,575100
3050208120020,14,2,3681000,2664900,15264000,0,2196900,69245100,7813800
3050208130010,14,2,1566000,132300,8514900,29700,3691800,10252800,101368800
3050208130020,14,2,6840900,437400,18983700,3311100,595800,7715700,100250100
3050208130030,14,2,19273500,1953900,2582100,1765800,15631200,11352600,27414900
3050208140010,14,2,10895400,611100,678600,1686600,815400,5594400,20248200
3060109020040,14,2,9286200,22270500,29400300,0,8305200,42584400,37707300
3060109050010,14,2,10993500,2166300,11808900,18710100,1148400,14117400,33435000
3060109060010,14,2,209700,0,644400,4847400,2177100,672300,23346000
3060109060020,14,2,1829700,8265600,33060600,0,2983500,39355200,30289500
3060109060030,14,2,0,210600,5691600,0,1733400,30667500,1699200
3060109060040,14,2,16008300,0,8561700,21193200,0,4257000,12435300
3060109060050,14,2,18162900,267300,19717200,1704600,0,13602600,29139300
3060109060060,14,2,3204000,2707200,4286700,1242900,397800,2357100,58952700
